transaction_id,customer_id,product_id,transaction_date,amount_paid
T000634,C00090,P002,2025-04-13,39.99
T000635,C00090,P002,2025-05-13,39.99
T000636,C00090,P002,2025-06-13,39.99
T000637,C00090,P002,2025-07-13,39.99
T000638,C00090,P002,2025-08-13,39.99
T000639,C00090,P002,2025-09-13,39.99
T000640,C00091,P008,2025-02-18,39.99
T000641,C00091,P008,2025-03-18,39.99
T000642,C00091,P008,2025-04-18,39.99
T000643,C00091,P008,2025-05-18,39.99
T000644,C00091,P008,2025-06-18,39.99
T000645,C00091,P008,2025-07-18,39.99
T000646,C00091,P008,2025-08-18,39.99
T000647,C00091,P008,2025-09-18,39.99
T000648,C00092,P009,2024-06-24,29.99
T000649,C00092,P006,2025-08-30,19.99
T000650,C00092,P009,2025-07-03,29.99
T000651,C00093,P002,2024-10-14,39.99
T000652,C00093,P002,2024-11-14,39.99
T000653,C00093,P002,2024-12-14,39.99
T000654,C00093,P002,2025-01-14,39.99
T000655,C00093,P002,2025-02-14,39.99
T000656,C00093,P002,2025-03-14,39.99
T000657,C00093,P002,2025-04-14,39.99
T000658,C00093,P002,2025-05-14,39.99
T000659,C00093,P002,2025-06-14,39.99
T000660,C00093,P002,2025-07-14,39.99
T000661,C00094,P007,2025-04-15,44.99
T000662,C00094,P007,2025-05-15,44.99
T000663,C00094,P007,2025-06-15,44.99
T000664,C00094,P007,2025-07-15,44.99
T000665,C00094,P007,2025-08-15,44.99
T000666,C00094,P007,2025-09-15,44.99
T000667,C00095,P007,2024-03-31,44.99
T000668,C00095,P007,2024-04-30,44.99
T000669,C00095,P007,2024-05-30,44.99
T000670,C00095,P007,2024-06-30,44.99
T000671,C00095,P007,2024-07-30,44.99
T000672,C00095,P007,2024-08-30,44.99
T000673,C00095,P007,2024-09-30,44.99
T000674,C00095,P007,2024-10-30,44.99
T000675,C00095,P007,2024-11-30,44.99
T000676,C00095,P007,2024-12-30,44.99
T000677,C00097,P003,2024-02-27,34.99
T000678,C00097,P003,2024-03-27,34.99
T000679,C00097,P003,2024-04-27,34.99
T000680,C00097,P003,2024-05-27,34.99
T000681,C00097,P003,2024-06-27,34.99
T000682,C00097,P003,2024-07-27,34.99
T000683,C00097,P003,2024-08-27,34.99
T000684,C00097,P003,2024-09-27,34.99
T000685,C00097,P003,2024-10-27,34.99
T000686,C00097,P003,2024-11-27,34.99
T000687,C00097,P003,2024-12-27,34.99
T000688,C00097,P003,2025-01-27,34.99
T000689,C00097,P003,2025-02-27,34.99
T000690,C00097,P003,2025-03-27,34.99
T000691,C00097,P003,2025-04-27,34.99
T000692,C00097,P003,2025-05-27,34.99
T000693,C00097,P003,2025-06-27,34.99
T000694,C00097,P003,2025-07-27,34.99
T000695,C00097,P003,2025-08-27,34.99
T000696,C00097,P004,2025-01-12,49.99
T000697,C00097,P009,2024-03-27,29.99
T000698,C00098,P007,2024-12-21,44.99
T000699,C00098,P007,2025-01-21,44.99
T000700,C00098,P007,2025-02-21,44.99
T000701,C00098,P007,2025-03-21,44.99
T000702,C00098,P007,2025-04-21,44.99
T000703,C00098,P007,2025-05-21,44.99
T000704,C00098,P007,2025-06-21,44.99
T000705,C00100,P001,2025-04-12,29.99
T000706,C00100,P001,2025-05-12,29.99
T000707,C00100,P001,2025-06-12,29.99
T000708,C00100,P001,2025-07-12,29.99
T000709,C00100,P001,2025-08-12,29.99
T000710,C00100,P001,2025-09-12,29.99
T000711,C00101,P001,2023-12-02,29.99
T000712,C00101,P001,2024-01-02,29.99
T000713,C00101,P001,2024-02-02,29.99
T000714,C00101,P001,2024-03-02,29.99
T000715,C00101,P001,2024-04-02,29.99
T000716,C00101,P001,2024-05-02,29.99
T000717,C00101,P001,2024-06-02,29.99
T000718,C00101,P001,2024-07-02,29.99
T000719,C00101,P001,2024-08-02,29.99
T000720,C00101,P001,2024-09-02,29.99
T000721,C00101,P001,2024-10-02,29.99
T000722,C00101,P001,2024-11-02,29.99
T000723,C00101,P001,2024-12-02,29.99
T000724,C00101,P001,2025-01-02,29.99
T000725,C00101,P001,2025-02-02,29.99
T000726,C00101,P001,2025-03-02,29.99
T000727,C00101,P001,2025-04-02,29.99
T000728,C00101,P001,2025-05-02,29.99
T000729,C00101,P001,2025-06-02,29.99
T000730,C00101,P001,2025-07-02,29.99
T000731,C00101,P001,2025-08-02,29.99
T000732,C00101,P001,2025-09-02,29.99
T000733,C00101,P010,2025-09-03,34.99
T000734,C00102,P008,2023-11-06,39.99
T000735,C00102,P008,2023-12-06,39.99
T000736,C00102,P008,2024-01-06,39.99
T000737,C00102,P008,2024-02-06,39.99
T000738,C00102,P008,2024-03-06,39.99
T000739,C00102,P008,2024-04-06,39.99
T000740,C00102,P008,2024-05-06,39.99
T000741,C00102,P008,2024-06-06,39.99
T000742,C00102,P008,2024-07-06,39.99
T000743,C00102,P008,2024-08-06,39.99
T000744,C00102,P008,2024-09-06,39.99
T000745,C00102,P008,2024-10-06,39.99
T000746,C00102,P008,2024-11-06,39.99
T000747,C00102,P008,2024-12-06,39.99
T000748,C00102,P008,2025-01-06,39.99
T000749,C00102,P008,2025-02-06,39.99
T000750,C00102,P008,2025-03-06,39.99
T000751,C00102,P008,2025-04-06,39.99
T000752,C00102,P008,2025-05-06,39.99
T000753,C00102,P008,2025-06-06,39.99
T000754,C00102,P008,2025-07-06,39.99
T000755,C00102,P008,2025-08-06,39.99
T000756,C00102,P008,2025-09-06,39.99
T000757,C00103,P008,2023-10-16,39.99
T000758,C00103,P008,2023-11-16,39.99
T000759,C00103,P008,2023-12-16,39.99
T000760,C00103,P008,2024-01-16,39.99
T000761,C00103,P008,2024-02-16,39.99
T000762,C00103,P008,2024-03-16,39.99
T000763,C00103,P008,2024-04-16,39.99
T000764,C00103,P008,2024-05-16,39.99
T000765,C00103,P008,2024-06-16,39.99
T000766,C00103,P008,2024-07-16,39.99
T000767,C00103,P008,2024-08-16,39.99
T000768,C00103,P008,2024-09-16,39.99
T000769,C00103,P008,2024-10-16,39.99
T000770,C00103,P008,2024-11-16,39.99
T000771,C00103,P008,2024-12-16,39.99
T000772,C00103,P008,2025-01-16,39.99
T000773,C00103,P008,2025-02-16,39.99
T000774,C00103,P008,2025-03-16,39.99
T000775,C00103,P008,2025-04-16,39.99
T000776,C00103,P008,2025-05-16,39.99
T000777,C00103,P008,2025-06-16,39.99
T000778,C00103,P008,2025-07-16,39.99
T000779,C00103,P008,2025-08-16,39.99
T000780,C00104,P001,2025-08-28,29.99
T000781,C00105,P003,2023-11-12,34.99
T000782,C00105,P003,2023-12-12,34.99
T000783,C00105,P003,2024-01-12,34.99
T000784,C00105,P003,2024-02-12,34.99
T000785,C00105,P003,2024-03-12,34.99
T000786,C00105,P003,2024-04-12,34.99
T000787,C00105,P003,2024-05-12,34.99
T000788,C00105,P003,2024-06-12,34.99
T000789,C00105,P003,2024-07-12,34.99
T000790,C00106,P003,2023-11-11,34.99
T000791,C00106,P003,2023-12-11,34.99
T000792,C00106,P003,2024-01-11,34.99
T000793,C00106,P003,2024-02-11,34.99
T000794,C00106,P003,2024-03-11,34.99
T000795,C00106,P003,2024-04-11,34.99
T000796,C00106,P003,2024-05-11,34.99
T000797,C00106,P003,2024-06-11,34.99
T000798,C00106,P003,2024-07-11,34.99
T000799,C00109,P001,2024-05-30,29.99
T000800,C00109,P001,2024-06-30,29.99
T000801,C00109,P001,2024-07-30,29.99
T000802,C00109,P001,2024-08-30,29.99
T000803,C00109,P001,2024-09-30,29.99
T000804,C00109,P001,2024-10-30,29.99
T000805,C00109,P001,2024-11-30,29.99
T000806,C00109,P001,2024-12-30,29.99
T000807,C00109,P001,2025-01-30,29.99
T000808,C00109,P001,2025-02-28,29.99
T000809,C00109,P001,2025-03-28,29.99
T000810,C00109,P001,2025-04-28,29.99
T000811,C00109,P001,2025-05-28,29.99
T000812,C00109,P001,2025-06-28,29.99
T000813,C00109,P001,2025-07-28,29.99
T000814,C00109,P001,2025-08-28,29.99
T000815,C00110,P008,2024-12-15,39.99
T000816,C00110,P008,2025-01-15,39.99
T000817,C00110,P008,2025-02-15,39.99
T000818,C00110,P008,2025-03-15,39.99
T000819,C00110,P008,2025-04-15,39.99
T000820,C00110,P008,2025-05-15,39.99
T000821,C00110,P008,2025-06-15,39.99
T000822,C00110,P008,2025-07-15,39.99
T000823,C00110,P008,2025-08-15,39.99
T000824,C00110,P008,2025-09-15,39.99
T000825,C00111,P002,2024-06-11,39.99
T000826,C00111,P002,2024-07-11,39.99
T000827,C00111,P002,2024-08-11,39.99
T000828,C00111,P002,2024-09-11,39.99
T000829,C00111,P002,2024-10-11,39.99
T000830,C00112,P007,2024-07-24,44.99
T000831,C00112,P007,2024-08-24,44.99
T000832,C00112,P007,2024-09-24,44.99
T000833,C00112,P007,2024-10-24,44.99
T000834,C00112,P007,2024-11-24,44.99
T000835,C00112,P007,2024-12-24,44.99
T000836,C00112,P007,2025-01-24,44.99
T000837,C00112,P007,2025-02-24,44.99
T000838,C00112,P007,2025-03-24,44.99
T000839,C00112,P007,2025-04-24,44.99
T000840,C00112,P007,2025-05-24,44.99
T000841,C00112,P007,2025-06-24,44.99
T000842,C00112,P007,2025-07-24,44.99
T000843,C00112,P007,2025-08-24,44.99
T000844,C00114,P006,2024-08-25,19.99
T000845,C00116,P008,2025-08-12,39.99
T000846,C00116,P008,2025-09-12,39.99
T000847,C00117,P007,2023-11-08,44.99
T000848,C00117,P007,2023-12-08,44.99
T000849,C00117,P007,2024-01-08,44.99
T000850,C00117,P007,2024-02-08,44.99
T000851,C00117,P007,2024-03-08,44.99
T000852,C00117,P007,2024-04-08,44.99
T000853,C00117,P007,2024-05-08,44.99
T000854,C00117,P007,2024-06-08,44.99
T000855,C00117,P007,2024-07-08,44.99
T000856,C00117,P007,2024-08-08,44.99
T000857,C00117,P007,2024-09-08,44.99
T000858,C00117,P007,2024-10-08,44.99
T000859,C00117,P007,2024-11-08,44.99
T000860,C00117,P007,2024-12-08,44.99
T000861,C00117,P007,2025-01-08,44.99
T000862,C00117,P007,2025-02-08,44.99
T000863,C00117,P007,2025-03-08,44.99
T000864,C00117,P007,2025-04-08,44.99
T000865,C00117,P007,2025-05-08,44.99
T000866,C00117,P007,2025-06-08,44.99
T000867,C00117,P007,2025-07-08,44.99
T000868,C00117,P007,2025-08-08,44.99
T000869,C00117,P007,2025-09-08,44.99
T000870,C00118,P001,2025-08-15,29.99
T000871,C00118,P001,2025-09-15,29.99
T000872,C00119,P007,2024-08-24,44.99
T000873,C00119,P007,2024-09-24,44.99
T000874,C00119,P007,2024-10-24,44.99
T000875,C00119,P007,2024-11-24,44.99
T000876,C00119,P007,2024-12-24,44.99
T000877,C00119,P007,2025-01-24,44.99
T000878,C00119,P007,2025-02-24,44.99
T000879,C00119,P005,2025-06-15,59.99
T000880,C00119,P004,2025-07-03,49.99
T000881,C00119,P006,2025-07-07,19.99
T000882,C00120,P008,2025-08-18,39.99
T000883,C00120,P008,2025-09-18,39.99
T000884,C00120,P009,2025-08-10,29.99
T000885,C00121,P008,2024-07-19,39.99
T000886,C00121,P008,2024-08-19,39.99
T000887,C00121,P008,2024-09-19,39.99
T000888,C00121,P008,2024-10-19,39.99
T000889,C00121,P008,2024-11-19,39.99
T000890,C00121,P008,2024-12-19,39.99
T000891,C00121,P008,2025-01-19,39.99
T000892,C00121,P008,2025-02-19,39.99
T000893,C00121,P008,2025-03-19,39.99
T000894,C00121,P008,2025-04-19,39.99
T000895,C00121,P008,2025-05-19,39.99
T000896,C00121,P008,2025-06-19,39.99
T000897,C00121,P008,2025-07-19,39.99
T000898,C00121,P008,2025-08-19,39.99
T000899,C00121,P008,2025-09-19,39.99
T000900,C00122,P007,2025-06-20,44.99
T000901,C00122,P007,2025-07-20,44.99
T000902,C00124,P001,2024-02-05,29.99
T000903,C00124,P001,2024-03-05,29.99
T000904,C00124,P001,2024-04-05,29.99
T000905,C00124,P001,2024-05-05,29.99
T000906,C00124,P001,2024-06-05,29.99
T000907,C00124,P001,2024-07-05,29.99
T000908,C00124,P001,2024-08-05,29.99
T000909,C00124,P001,2024-09-05,29.99
T000910,C00124,P001,2024-10-05,29.99
T000911,C00124,P001,2024-11-05,29.99
T000912,C00124,P001,2024-12-05,29.99
T000913,C00124,P001,2025-01-05,29.99
T000914,C00125,P010,2024-12-03,34.99
T000915,C00125,P005,2024-09-15,59.99
T000916,C00127,P008,2024-03-05,39.99
T000917,C00127,P008,2024-04-05,39.99
T000918,C00127,P008,2024-05-05,39.99
T000919,C00127,P008,2024-06-05,39.99
T000920,C00127,P008,2024-07-05,39.99
T000921,C00127,P008,2024-08-05,39.99
T000922,C00127,P008,2024-09-05,39.99
T000923,C00127,P008,2024-10-05,39.99
T000924,C00127,P008,2024-11-05,39.99
T000925,C00127,P008,2024-12-05,39.99
T000926,C00127,P008,2025-01-05,39.99
T000927,C00127,P008,2025-02-05,39.99
T000928,C00127,P008,2025-03-05,39.99
T000929,C00127,P008,2025-04-05,39.99
T000930,C00127,P008,2025-05-05,39.99
T000931,C00127,P008,2025-06-05,39.99
T000932,C00127,P004,2024-10-23,49.99
T000933,C00127,P004,2024-12-12,49.99
T000934,C00127,P010,2024-06-23,34.99
T000935,C00128,P007,2023-12-29,44.99
T000936,C00128,P007,2024-01-29,44.99
T000937,C00128,P007,2024-02-29,44.99
T000938,C00128,P007,2024-03-29,44.99
T000939,C00128,P007,2024-04-29,44.99
T000940,C00128,P007,2024-05-29,44.99
T000941,C00128,P007,2024-06-29,44.99
T000942,C00128,P007,2024-07-29,44.99
T000943,C00128,P007,2024-08-29,44.99
T000944,C00128,P007,2024-09-29,44.99
T000945,C00128,P007,2024-10-29,44.99
T000946,C00128,P007,2024-11-29,44.99
T000947,C00128,P007,2024-12-29,44.99
T000948,C00128,P007,2025-01-29,44.99
T000949,C00128,P007,2025-02-28,44.99
T000950,C00128,P007,2025-03-28,44.99
T000951,C00128,P007,2025-04-28,44.99
T000952,C00128,P007,2025-05-28,44.99
T000953,C00128,P007,2025-06-28,44.99
T000954,C00128,P007,2025-07-28,44.99
T000955,C00128,P007,2025-08-28,44.99
T000956,C00129,P008,2024-12-04,39.99
T000957,C00129,P008,2025-01-04,39.99
T000958,C00129,P008,2025-02-04,39.99
T000959,C00129,P008,2025-03-04,39.99
T000960,C00129,P008,2025-04-04,39.99
T000961,C00129,P008,2025-05-04,39.99
T000962,C00129,P008,2025-06-04,39.99
T000963,C00129,P008,2025-07-04,39.99
T000964,C00129,P008,2025-08-04,39.99
T000965,C00129,P008,2025-09-04,39.99
T000966,C00130,P001,2025-08-01,29.99
T000967,C00131,P008,2024-10-27,39.99
T000968,C00131,P008,2024-11-27,39.99
T000969,C00131,P008,2024-12-27,39.99
T000970,C00131,P008,2025-01-27,39.99
T000971,C00131,P008,2025-02-27,39.99
T000972,C00133,P008,2025-04-28,39.99
T000973,C00133,P008,2025-05-28,39.99
T000974,C00133,P008,2025-06-28,39.99
T000975,C00134,P001,2024-03-23,29.99
T000976,C00134,P001,2024-04-23,29.99
T000977,C00134,P001,2024-05-23,29.99
T000978,C00137,P007,2024-09-20,44.99
T000979,C00137,P007,2024-10-20,44.99
T000980,C00137,P007,2024-11-20,44.99
T000981,C00137,P007,2024-12-20,44.99
T000982,C00137,P007,2025-01-20,44.99
T000983,C00137,P007,2025-02-20,44.99
T000984,C00137,P007,2025-03-20,44.99
T000985,C00137,P007,2025-04-20,44.99
T000986,C00137,P007,2025-05-20,44.99
T000987,C00137,P007,2025-06-20,44.99
T000988,C00137,P007,2025-07-20,44.99
T000989,C00137,P007,2025-08-20,44.99
T000990,C00137,P007,2025-09-20,44.99
T000991,C00138,P003,2025-03-19,34.99
T000992,C00138,P003,2025-04-19,34.99
T000993,C00138,P003,2025-05-19,34.99
T000994,C00138,P003,2025-06-19,34.99
T000995,C00138,P003,2025-07-19,34.99
T000996,C00138,P003,2025-08-19,34.99
T000997,C00138,P003,2025-09-19,34.99
T000998,C00139,P003,2025-04-29,34.99
T000999,C00139,P003,2025-05-29,34.99
T001000,C00139,P003,2025-06-29,34.99
T001001,C00139,P003,2025-07-29,34.99
T001002,C00139,P003,2025-08-29,34.99
T001003,C00139,P009,2025-05-11,29.99
T001004,C00139,P006,2025-07-14,19.99
T001005,C00140,P002,2023-10-14,39.99
T001006,C00140,P002,2023-11-14,39.99
T001007,C00140,P002,2023-12-14,39.99
T001008,C00140,P002,2024-01-14,39.99
T001009,C00140,P002,2024-02-14,39.99
T001010,C00140,P002,2024-03-14,39.99
T001011,C00140,P002,2024-04-14,39.99
T001012,C00140,P002,2024-05-14,39.99
T001013,C00140,P002,2024-06-14,39.99
T001014,C00140,P002,2024-07-14,39.99
T001015,C00140,P002,2024-08-14,39.99
T001016,C00140,P002,2024-09-14,39.99
T001017,C00140,P002,2024-10-14,39.99
T001018,C00140,P002,2024-11-14,39.99
T001019,C00140,P002,2024-12-14,39.99
T001020,C00140,P002,2025-01-14,39.99
T001021,C00140,P002,2025-02-14,39.99
T001022,C00140,P002,2025-03-14,39.99
T001023,C00140,P002,2025-04-14,39.99
T001024,C00140,P002,2025-05-14,39.99
T001025,C00140,P002,2025-06-14,39.99
T001026,C00140,P002,2025-07-14,39.99
T001027,C00140,P002,2025-08-14,39.99
T001028,C00140,P002,2025-09-14,39.99
T001029,C00141,P003,2024-11-08,34.99
T001030,C00141,P003,2024-12-08,34.99
T001031,C00141,P003,2025-01-08,34.99
T001032,C00141,P003,2025-02-08,34.99
T001033,C00141,P003,2025-03-08,34.99
T001034,C00141,P003,2025-04-08,34.99
T001035,C00141,P003,2025-05-08,34.99
T001036,C00141,P003,2025-06-08,34.99
T001037,C00141,P003,2025-07-08,34.99
T001038,C00141,P003,2025-08-08,34.99
T001039,C00141,P003,2025-09-08,34.99
T001040,C00142,P001,2024-04-30,29.99
T001041,C00142,P001,2024-05-30,29.99
T001042,C00142,P001,2024-06-30,29.99
T001043,C00142,P001,2024-07-30,29.99
T001044,C00142,P001,2024-08-30,29.99
T001045,C00142,P001,2024-09-30,29.99
T001046,C00142,P001,2024-10-30,29.99
T001047,C00142,P001,2024-11-30,29.99
T001048,C00142,P001,2024-12-30,29.99
T001049,C00142,P001,2025-01-30,29.99
T001050,C00142,P001,2025-02-28,29.99
T001051,C00142,P001,2025-03-28,29.99
T001052,C00142,P001,2025-04-28,29.99
T001053,C00142,P001,2025-05-28,29.99
T001054,C00142,P001,2025-06-28,29.99
T001055,C00142,P001,2025-07-28,29.99
T001056,C00142,P001,2025-08-28,29.99
T001057,C00143,P001,2025-09-10,29.99
T001058,C00144,P002,2024-04-24,39.99
T001059,C00144,P002,2024-05-24,39.99
T001060,C00144,P002,2024-06-24,39.99
T001061,C00144,P002,2024-07-24,39.99
T001062,C00144,P002,2024-08-24,39.99
T001063,C00144,P002,2024-09-24,39.99
T001064,C00144,P002,2024-10-24,39.99
T001065,C00144,P002,2024-11-24,39.99
T001066,C00144,P002,2024-12-24,39.99
T001067,C00144,P006,2025-03-26,19.99
T001068,C00144,P005,2024-11-25,59.99
T001069,C00144,P009,2024-05-19,29.99
T001070,C00145,P001,2023-11-10,29.99
T001071,C00145,P001,2023-12-10,29.99
T001072,C00145,P001,2024-01-10,29.99
T001073,C00145,P001,2024-02-10,29.99
T001074,C00145,P001,2024-03-10,29.99
T001075,C00145,P001,2024-04-10,29.99
T001076,C00145,P001,2024-05-10,29.99
T001077,C00145,P001,2024-06-10,29.99
T001078,C00145,P001,2024-07-10,29.99
T001079,C00145,P001,2024-08-10,29.99
T001080,C00145,P001,2024-09-10,29.99
T001081,C00145,P001,2024-10-10,29.99
T001082,C00145,P001,2024-11-10,29.99
T001083,C00145,P001,2024-12-10,29.99
T001084,C00145,P001,2025-01-10,29.99
T001085,C00145,P001,2025-02-10,29.99
T001086,C00145,P001,2025-03-10,29.99
T001087,C00145,P001,2025-04-10,29.99
T001088,C00145,P001,2025-05-10,29.99
T001089,C00145,P001,2025-06-10,29.99
T001090,C00145,P001,2025-07-10,29.99
T001091,C00145,P001,2025-08-10,29.99
T001092,C00145,P001,2025-09-10,29.99
T001093,C00146,P002,2024-02-27,39.99
T001094,C00146,P002,2024-03-27,39.99
T001095,C00146,P002,2024-04-27,39.99
T001096,C00146,P002,2024-05-27,39.99
T001097,C00146,P002,2024-06-27,39.99
T001098,C00146,P002,2024-07-27,39.99
T001099,C00146,P002,2024-08-27,39.99
T001100,C00146,P002,2024-09-27,39.99
T001101,C00146,P002,2024-10-27,39.99
T001102,C00146,P002,2024-11-27,39.99
T001103,C00146,P002,2024-12-27,39.99
T001104,C00146,P002,2025-01-27,39.99
T001105,C00146,P002,2025-02-27,39.99
T001106,C00146,P002,2025-03-27,39.99
T001107,C00146,P002,2025-04-27,39.99
T001108,C00146,P002,2025-05-27,39.99
T001109,C00146,P002,2025-06-27,39.99
T001110,C00146,P002,2025-07-27,39.99
T001111,C00146,P002,2025-08-27,39.99
T001112,C00147,P003,2024-07-27,34.99
T001113,C00147,P003,2024-08-27,34.99
T001114,C00147,P003,2024-09-27,34.99
T001115,C00147,P003,2024-10-27,34.99
T001116,C00147,P003,2024-11-27,34.99
T001117,C00147,P003,2024-12-27,34.99
T001118,C00147,P003,2025-01-27,34.99
T001119,C00147,P003,2025-02-27,34.99
T001120,C00147,P003,2025-03-27,34.99
T001121,C00147,P003,2025-04-27,34.99
T001122,C00147,P003,2025-05-27,34.99
T001123,C00147,P003,2025-06-27,34.99
T001124,C00147,P003,2025-07-27,34.99
T001125,C00147,P003,2025-08-27,34.99
T001126,C00148,P007,2023-11-29,44.99
T001127,C00148,P007,2023-12-29,44.99
T001128,C00148,P007,2024-01-29,44.99
T001129,C00148,P007,2024-02-29,44.99
T001130,C00148,P007,2024-03-29,44.99
T001131,C00148,P007,2024-04-29,44.99
T001132,C00148,P007,2024-05-29,44.99
T001133,C00148,P007,2024-06-29,44.99
T001134,C00148,P007,2024-07-29,44.99
T001135,C00148,P007,2024-08-29,44.99
T001136,C00148,P007,2024-09-29,44.99
T001137,C00149,P003,2025-03-11,34.99
T001138,C00149,P003,2025-04-11,34.99
T001139,C00149,P003,2025-05-11,34.99
T001140,C00149,P003,2025-06-11,34.99
T001141,C00149,P003,2025-07-11,34.99
T001142,C00149,P003,2025-08-11,34.99
T001143,C00149,P003,2025-09-11,34.99
T001144,C00150,P003,2024-10-03,34.99
T001145,C00150,P003,2024-11-03,34.99
T001146,C00150,P003,2024-12-03,34.99
T001147,C00150,P003,2025-01-03,34.99
T001148,C00150,P003,2025-02-03,34.99
T001149,C00150,P003,2025-03-03,34.99
T001150,C00150,P003,2025-04-03,34.99
T001151,C00150,P003,2025-05-03,34.99
T001152,C00150,P003,2025-06-03,34.99
T001153,C00150,P003,2025-07-03,34.99
T001154,C00150,P003,2025-08-03,34.99
T001155,C00150,P003,2025-09-03,34.99
T001156,C00151,P009,2025-07-13,29.99
T001157,C00151,P005,2025-02-04,59.99
T001158,C00152,P007,2023-10-26,44.99
T001159,C00152,P007,2023-11-26,44.99
T001160,C00154,P003,2024-04-09,34.99
T001161,C00154,P003,2024-05-09,34.99
T001162,C00154,P003,2024-06-09,34.99
T001163,C00154,P003,2024-07-09,34.99
T001164,C00154,P003,2024-08-09,34.99
T001165,C00154,P003,2024-09-09,34.99
T001166,C00154,P003,2024-10-09,34.99
T001167,C00154,P003,2024-11-09,34.99
T001168,C00154,P003,2024-12-09,34.99
T001169,C00154,P003,2025-01-09,34.99
T001170,C00154,P003,2025-02-09,34.99
T001171,C00154,P003,2025-03-09,34.99
T001172,C00154,P003,2025-04-09,34.99
T001173,C00154,P003,2025-05-09,34.99
T001174,C00154,P003,2025-06-09,34.99
T001175,C00154,P003,2025-07-09,34.99
T001176,C00154,P003,2025-08-09,34.99
T001177,C00154,P003,2025-09-09,34.99
T001178,C00154,P005,2025-09-17,59.99
T001179,C00154,P006,2024-11-17,19.99
T001180,C00154,P009,2024-10-15,29.99
T001181,C00155,P005,2024-12-24,59.99
T001182,C00155,P006,2024-06-24,19.99
T001183,C00155,P009,2024-06-10,29.99
T001184,C00156,P002,2024-09-16,39.99
T001185,C00156,P002,2024-10-16,39.99
T001186,C00156,P002,2024-11-16,39.99
T001187,C00156,P002,2024-12-16,39.99
T001188,C00156,P002,2025-01-16,39.99
T001189,C00156,P002,2025-02-16,39.99
T001190,C00156,P002,2025-03-16,39.99
T001191,C00156,P002,2025-04-16,39.99
T001192,C00156,P002,2025-05-16,39.99
T001193,C00156,P002,2025-06-16,39.99
T001194,C00156,P002,2025-07-16,39.99
T001195,C00156,P002,2025-08-16,39.99
T001196,C00156,P002,2025-09-16,39.99
T001197,C00157,P007,2023-12-11,44.99
T001198,C00157,P007,2024-01-11,44.99
T001199,C00158,P002,2024-01-08,39.99
T001200,C00158,P002,2024-02-08,39.99
T001201,C00158,P002,2024-03-08,39.99
T001202,C00158,P002,2024-04-08,39.99
T001203,C00158,P002,2024-05-08,39.99
T001204,C00158,P002,2024-06-08,39.99
T001205,C00158,P002,2024-07-08,39.99
T001206,C00158,P002,2024-08-08,39.99
T001207,C00158,P002,2024-09-08,39.99
T001208,C00158,P002,2024-10-08,39.99
T001209,C00158,P002,2024-11-08,39.99
T001210,C00158,P002,2024-12-08,39.99
T001211,C00158,P002,2025-01-08,39.99
T001212,C00158,P002,2025-02-08,39.99
T001213,C00158,P002,2025-03-08,39.99
T001214,C00158,P002,2025-04-08,39.99
T001215,C00158,P002,2025-05-08,39.99
